order_id,store_id,status,status_time
"8d481721-338d-400c-842d-27b2f1703546","22","with_driver","2025-05-24T14:04:20.402Z"
"0b608dac-1bee-4c08-b411-0570e6487760","13","accepted","2025-05-25T00:10:31.711Z"
"0ef63e7f-26e0-4f4d-8cb2-09122142f217","3","delivered","2025-05-24T19:13:19.175Z"
"e6867493-9f20-46da-b2f8-02584366e101","1","rejected","2025-05-25T11:52:34.813Z"
"03b900a3-c379-4fda-9c08-a5675118f302","15","rejected","2025-05-24T13:33:58.186Z"
"5fd6e393-9fa8-4337-8b41-c780efb2fd29","2","accepted","2025-05-24T18:15:35.966Z"
"82671ca9-c5db-47e6-a447-9027c42b615d","12","accepted","2025-05-25T12:59:11.822Z"
"f26545e4-d808-4fd3-99b3-85e4338c7c7b","25","with_driver","2025-05-25T12:10:40.685Z"
"ec1bf318-9a04-45c9-9910-f6ea189859ad","23","delivered","2025-05-24T18:50:05.978Z"
"91c0b4b3-b4bc-4bf7-80e2-2d9a97ff7cb9","19","delivered","2025-05-25T00:53:33.926Z"
"0c104262-ab8c-4892-b7bb-aafd0cf34f7e","2","rejected","2025-05-24T23:26:15.966Z"
"e1249a97-a0ae-43a2-8f92-fd253d932333","2","accepted","2025-05-24T20:42:47.496Z"
"7c8c777e-9229-49cb-9151-423c6fbeca1a","1","accepted","2025-05-24T15:46:09.120Z"
"83a5865c-204f-420b-bb6d-d05b05f7c80b","4","delivered","2025-05-25T08:37:38.561Z"
"9951eadb-a743-4e4c-b13d-cc922716181a","24","delivered","2025-05-24T19:49:30.662Z"
"edc1d0b7-510e-4d27-8faf-596f010e48ac","11","rejected","2025-05-25T00:30:16.857Z"
"437ea73e-0721-4b8c-9ab1-81dc9ffd0db7","26","delivered","2025-05-25T01:05:28.653Z"
"946b3527-1b2c-407b-b80a-0daa6366a64d","25","with_driver","2025-05-24T15:58:21.422Z"
"dc25e7b4-3c13-484f-ac44-8ad194c9fdcc","4","accepted","2025-05-25T08:15:18.687Z"
"a155aeeb-11c9-44a8-ab30-77bea28a9380","6","rejected","2025-05-24T16:17:17.945Z"
"61fbc97e-8033-43cf-9723-bf8fd7d15203","21","rejected","2025-05-25T05:49:19.987Z"
"17b2352e-d48e-4c12-bc3a-c34f35bc0a74","10","with_driver","2025-05-25T01:23:21.388Z"
"2a0cfb30-c954-4865-af3b-7b024a4775f7","26","accepted","2025-05-24T16:23:10.911Z"
"da6fea75-2523-4a8a-8478-004b4472956d","26","with_driver","2025-05-25T10:40:32.233Z"
"ce5bc866-d8b5-496c-96d7-1ed822397b28","12","rejected","2025-05-24T22:07:47.234Z"
"5a925eb7-c13b-42f0-9a4e-94e890b26a6b","12","with_driver","2025-05-25T11:18:43.318Z"
"4c2c9d68-9829-488e-81f1-1d1ed1baddd1","17","with_driver","2025-05-24T18:01:15.997Z"
"1ac02a28-847a-4009-861b-3369daadb527","18","with_driver","2025-05-24T17:52:00.779Z"
"aa7dec33-6400-4a13-bc77-7376b94b4d3d","12","rejected","2025-05-24T13:40:33.798Z"
"7a49ada4-f87c-4a99-9a23-607364caee4d","5","rejected","2025-05-24T22:59:02.276Z"
"fa8f9734-5141-4e5c-9773-07e6cc58db75","22","with_driver","2025-05-24T20:34:55.198Z"
"adc30c16-f0d4-4195-9b1d-1b61b37c78dd","2","rejected","2025-05-24T13:49:58.021Z"
"5214bf69-7252-454b-b9e8-5ffc9938da25","12","rejected","2025-05-25T02:39:03.720Z"
"ae688696-c438-49f1-a1d5-6de89aa1db6f","8","accepted","2025-05-24T13:44:32.620Z"
"66e69ecf-c591-4df9-8e4c-155d768d8cea","14","with_driver","2025-05-25T01:58:49.535Z"
"6ea1b41f-a87e-4dc5-98c0-ada36de98e52","21","accepted","2025-05-24T14:02:14.859Z"
"a158bce2-46ac-4fdb-b079-98e2ae2acabd","22","with_driver","2025-05-25T08:01:50.735Z"
"02efc647-68d2-4595-a50d-11e3e26c6797","10","with_driver","2025-05-25T01:00:47.330Z"
"9873cc2a-e115-43c7-9db1-316bba97cb6e","8","with_driver","2025-05-25T08:52:35.622Z"
"ebaeb427-8a50-499e-8c15-5c8955122996","25","delivered","2025-05-24T13:23:39.482Z"
"9562d37b-d6f2-475b-8a0a-53b0722c8c01","3","with_driver","2025-05-24T20:17:20.474Z"
"683d2ff3-80e8-4958-bb79-ceaea1b8ad0e","14","accepted","2025-05-24T20:16:23.157Z"
"4712af06-cbde-4ab1-b2ed-ee11c4148b0f","14","accepted","2025-05-25T06:58:43.572Z"
"ae9e2f4f-291a-4770-b29c-3cd8089c2d5d","6","with_driver","2025-05-25T04:10:39.996Z"
"83f6d26e-0bda-49b7-85e8-200fd7cfb7c1","17","accepted","2025-05-24T17:38:24.116Z"
"effb6eb2-4cf5-47c7-a74e-82665113a43e","26","delivered","2025-05-25T08:49:48.988Z"
"ff9da8f0-706e-464a-9590-4b13c4735e6d","2","accepted","2025-05-24T22:06:59.811Z"
"cc4e7b34-8f7c-4417-a11c-32d07e30a35f","4","with_driver","2025-05-25T09:19:49.624Z"
"5e880653-c60c-4c2a-bfdf-1912dee1f1f7","23","accepted","2025-05-24T15:38:05.360Z"
"9ef7f166-0e96-49fe-aad3-7e6a01a0f19e","9","delivered","2025-05-25T03:47:48.217Z"
"bd3e1d83-d35c-47bc-9cc7-03d46806253b","2","accepted","2025-05-24T19:42:51.636Z"
"fdcef22a-24eb-426b-973d-af7abe3d7dc8","26","accepted","2025-05-25T00:44:31.676Z"
"114fd651-7648-48c1-a17e-94d52111d0b2","21","with_driver","2025-05-25T04:44:33.972Z"
"6d650073-83ae-4f32-8df9-dd17a53fa85f","8","accepted","2025-05-25T05:55:33.424Z"
"17e9a9d3-4519-4517-a5df-20ba7c4eeadb","9","rejected","2025-05-25T00:45:20.829Z"
"c151ea98-f7a1-4e29-b07e-43ae066fb9fd","15","delivered","2025-05-24T13:12:48.968Z"
"2147f674-fc55-4b4d-b2c8-fc0d444245a9","21","with_driver","2025-05-24T22:42:37.669Z"
"617dc514-297e-49ad-9973-ff7048530a6c","1","accepted","2025-05-25T03:56:09.477Z"
"94392d0c-7cb0-47e9-8c17-0a78bf5376d3","3","accepted","2025-05-24T23:40:46.696Z"
"5dd46791-9e50-4fce-810e-d37569e65d65","24","rejected","2025-05-24T19:16:56.873Z"
"e81f1b84-84e6-4fdf-8514-0772879689f2","10","with_driver","2025-05-25T12:12:23.194Z"
"bc083412-2e91-4e99-a8f4-282e063a09f8","15","delivered","2025-05-24T22:50:02.892Z"
"506d44e2-71e8-4121-818d-89f779b8f428","13","delivered","2025-05-25T12:22:53.047Z"
"1eb9c9e5-c9fd-4a60-9bde-bed813bb1558","9","accepted","2025-05-25T01:29:25.197Z"
"3be8d22c-59bc-46ba-9f61-67bd4c425e0e","10","delivered","2025-05-25T02:42:23.825Z"
"27aa3c46-f928-4b0a-8413-633fe1c91d39","22","delivered","2025-05-25T09:25:16.510Z"
"ff591325-95d7-40d8-a8a4-01a1275f7cc0","13","with_driver","2025-05-24T15:12:05.942Z"
"84a82f49-6669-4f92-8968-d0b03edf1df5","8","rejected","2025-05-24T17:22:06.045Z"
"fc6b5bd8-3936-4fdf-bc92-bf49d4ae0db1","7","rejected","2025-05-24T15:55:35.959Z"
"44beea80-c8eb-4ead-b728-f34b9c1af8b9","22","with_driver","2025-05-24T15:44:10.354Z"
"f8cd54c6-91b6-4037-84ab-c60fc5283276","1","rejected","2025-05-25T02:05:57.040Z"
"4c640817-84aa-46da-a5b8-17e77d66d20f","25","with_driver","2025-05-24T13:57:42.714Z"
"5d98556d-a172-482e-b45a-e321afc4d6f5","25","rejected","2025-05-25T05:04:26.578Z"
"e119f691-93da-430f-8ad4-f58e83b44a13","4","with_driver","2025-05-25T07:46:35.658Z"
"4ef9c114-c806-4275-9475-587616660c13","10","with_driver","2025-05-24T18:33:55.901Z"
"c964bbeb-85d9-4efc-a8d5-a86c4dbd407d","1","with_driver","2025-05-24T18:57:15.680Z"
"e7e8ef62-26a0-414c-bd5b-02201d30d7bc","21","with_driver","2025-05-25T12:36:20.875Z"
"baf95183-bce3-46ba-ab73-a5775ac65742","19","rejected","2025-05-24T19:05:56.757Z"
"93872557-64db-457c-b90f-3e64d69ea1f7","17","with_driver","2025-05-25T11:07:49.746Z"
"1b1b9556-a05f-43f9-945f-c02080171a6c","25","rejected","2025-05-24T19:26:26.354Z"
"6c0a9ff4-bad0-4b82-a0d7-d727a7458215","7","rejected","2025-05-25T01:53:51.095Z"
"b95fbd78-034e-492c-9a46-8ca3af87c43b","6","with_driver","2025-05-25T05:26:32.859Z"
"7b07e7a7-9441-4f28-b6b8-a9bd3a27897b","19","delivered","2025-05-25T06:50:09.335Z"
"52a8a083-f502-425d-bd1d-523778a42ded","21","delivered","2025-05-24T15:22:19.293Z"
"addc4032-d4c8-4d43-b8ff-3b603d0ba4dd","26","accepted","2025-05-25T07:51:49.769Z"
"8b134d83-1682-4381-93c2-fe265fc656ce","11","rejected","2025-05-24T14:19:59.342Z"
"508fb016-0077-4935-ba87-8ffe58b6fa97","9","accepted","2025-05-24T13:20:17.501Z"
"9605c44e-6305-4932-aa68-105565f42a2f","22","accepted","2025-05-25T08:17:35.007Z"
"5a523b0d-8223-463b-90bd-edc99d8a6a6d","4","accepted","2025-05-24T20:54:05.635Z"
"044a4287-b821-4ba9-b407-051d1f4db4c8","12","accepted","2025-05-24T20:52:56.941Z"
"b4b7ecbd-b1cc-4caf-9d21-ec213711ddf2","1","accepted","2025-05-25T01:15:37.391Z"
"8b966ecd-a56b-4610-aff6-2d5b094569af","12","accepted","2025-05-25T05:19:59.239Z"
"d5bebb19-7a02-4fa3-a6a6-4007b3b6e46b","1","rejected","2025-05-25T09:12:28.448Z"
"fb0ca302-1a2a-4538-a719-b33cc0b62f34","9","with_driver","2025-05-25T10:37:24.961Z"
"7c65e923-db66-4a86-bd04-969337f5e5f1","7","accepted","2025-05-24T23:58:47.390Z"
"f86fb9e5-dc56-455d-8e17-3cf93467eb8f","2","rejected","2025-05-25T12:07:33.094Z"
"b907df72-ff71-4035-b79f-f13cbc4b3646","23","with_driver","2025-05-25T01:35:18.107Z"
"cc85b992-8430-4f46-8479-e13c4bf24ce8","11","accepted","2025-05-24T22:53:45.397Z"
"0aaf8659-9fff-4458-9ecd-014e854c4311","20","delivered","2025-05-25T01:23:43.407Z"
"11ab5974-fbe4-43d2-aa2f-59a2dee95316","6","accepted","2025-05-24T17:27:20.952Z"
"29417b65-baa6-49b3-8152-aaf73c3a33d8","21","accepted","2025-05-24T16:56:33.260Z"
"23f70c8b-9ab2-45b6-b933-c136fd5cdd86","2","accepted","2025-05-25T09:23:43.535Z"
"5c28ffe7-30a1-404c-826e-a821b404ee81","11","with_driver","2025-05-25T02:58:44.549Z"
"79a50070-97af-4c5a-bc47-8d0fdf9d3185","10","accepted","2025-05-25T11:54:11.727Z"
"953f1a63-c2c6-4f6f-aa46-88073b39ef68","3","rejected","2025-05-25T04:55:35.648Z"
"12aa682e-b0bc-4965-968c-ae007afaa2b2","14","with_driver","2025-05-24T15:26:53.864Z"
"d8e051b5-2933-4a6a-b8ac-6ef0484a92f4","14","rejected","2025-05-24T23:56:38.443Z"
"7458dff7-b5f9-4db9-b35d-dba836f9ce9a","17","rejected","2025-05-24T15:04:09.506Z"
"6c9bc2ab-dc56-4d52-8283-fbf47eb9ad23","7","rejected","2025-05-24T14:03:19.836Z"
"875fe79d-cce9-4cc3-8368-f8c51c75a96c","18","accepted","2025-05-25T12:07:05.466Z"
"b0e5798b-d65d-45e7-be0c-9acc833b9f84","12","delivered","2025-05-24T19:39:49.109Z"
"30a63d72-ac57-43e1-a092-d2271c713f31","25","accepted","2025-05-25T01:12:32.060Z"
"3c71350f-b2ec-47d1-b4b7-fa62a6402779","15","rejected","2025-05-25T09:54:27.864Z"
"30b59784-4078-4b47-94c2-812d6f2ca5f8","16","with_driver","2025-05-24T19:12:51.660Z"
"611380df-67f4-4c4a-8f25-06906329c98d","2","delivered","2025-05-24T15:48:11.679Z"
"96b4651b-7148-4247-8b6a-5c3aef017b8a","6","delivered","2025-05-24T16:06:02.129Z"
"b54e44d6-4808-4d5e-b941-915bd91146ae","16","accepted","2025-05-24T13:38:49.773Z"
"b097ea08-58fb-462e-b9a5-0988928f2916","15","rejected","2025-05-25T00:52:59.790Z"
"26cf7731-be7d-4442-8e91-a2b05be88d55","6","with_driver","2025-05-25T12:38:18.574Z"
"bc3f4b9d-5c39-45f0-b061-9c6bfe3350b3","3","rejected","2025-05-24T16:18:11.021Z"
"6451b7d9-49f6-4360-ac02-69fb92ba47f3","8","delivered","2025-05-25T02:18:57.461Z"
"7cbe85bf-2908-4d98-86ac-469aeccd1a08","19","with_driver","2025-05-24T17:56:00.181Z"
"31c804cc-2e27-42d2-b65d-414cf29ea5d0","25","delivered","2025-05-24T19:24:54.170Z"
"85782b99-658e-48da-9d6d-c74b1eddcb86","11","delivered","2025-05-24T21:56:22.231Z"
"cb9b493d-88cd-4671-bf43-4b003e103d3e","15","rejected","2025-05-24T23:35:29.853Z"
"f99dd1b7-17b1-4eb2-bb89-1a83d56a44d7","22","rejected","2025-05-24T17:15:07.111Z"
"9489ca2c-8db0-4c23-afd4-6eaf7b7eb81b","26","accepted","2025-05-24T19:21:36.569Z"
"35f4dd6b-bb87-46be-b4f8-fcbd8014cfd1","15","accepted","2025-05-25T06:11:18.424Z"
"66a33f3c-5030-4041-8955-55801cd9abdf","16","rejected","2025-05-24T17:25:44.038Z"
"64f8ac7d-bd05-422a-ae75-5e7190b92a01","18","with_driver","2025-05-25T11:01:04.621Z"
"72920fcf-73c1-42d4-ab6b-4a72152746b4","20","with_driver","2025-05-24T13:56:01.545Z"
"236db2f1-9e47-44d3-94e3-58c1c29accd3","14","delivered","2025-05-25T09:49:00.902Z"
"c8b90b1d-6244-4278-a9ae-e4cd02af8313","9","accepted","2025-05-24T16:55:38.941Z"
"6092d1f7-16fe-47ac-be96-6eb7d4a4c4d7","15","with_driver","2025-05-25T08:47:44.004Z"
"310d0e5a-bf88-4692-8563-09537bb37ea8","7","delivered","2025-05-24T22:51:56.361Z"
"0ccefb77-af88-4104-bb47-23ca3a186350","17","accepted","2025-05-24T16:26:06.293Z"
"27b4450f-6c71-4e21-a29b-ecde2ea73667","26","accepted","2025-05-24T17:13:24.476Z"
"68313644-5ca5-44c1-9dea-1a0a0246e7c4","15","delivered","2025-05-24T16:26:22.821Z"
"8eb37f9c-fafc-47ac-ab58-2f97f276b72b","15","rejected","2025-05-25T12:04:00.916Z"
"6d0a43a1-c0ca-4cfc-99ad-245109825398","5","delivered","2025-05-24T14:28:42.503Z"
"c980fcd0-c7ec-48b5-b040-bfa4ee32fe2d","14","accepted","2025-05-24T22:28:58.820Z"
"a8ad9fd2-dd9b-445e-8ce2-71afafc32469","9","rejected","2025-05-25T08:12:25.253Z"
"4f6cef51-f3c7-4e94-803d-c6e5fce44154","9","accepted","2025-05-24T13:36:13.589Z"
"ab85c870-73d6-4e95-99cc-f12d65b241fb","13","rejected","2025-05-24T14:56:16.536Z"
"5261bbcf-20a0-4df6-90f2-02592d5109e5","20","accepted","2025-05-24T13:15:57.411Z"
"868978bb-2cbd-4098-8f70-667ca854a320","8","rejected","2025-05-25T05:31:14.238Z"
"b1f6f023-d877-4871-b200-1cb68dceda0d","15","rejected","2025-05-25T11:16:26.473Z"
"654726b1-8b36-4788-a2c3-4ba5e2167371","24","delivered","2025-05-25T08:03:59.512Z"
"5026c9d0-43b0-4824-a70b-43bf6b01a5ef","16","with_driver","2025-05-25T07:41:46.934Z"
"81986e0f-5f5c-4617-96f4-457b8dbe6d21","8","accepted","2025-05-24T20:30:39.643Z"
"65e8fbe1-72e8-4250-8db0-fdbd5472291b","11","rejected","2025-05-24T13:44:24.834Z"
"d46af484-926f-4bab-949f-cc0fcb739467","9","rejected","2025-05-25T11:50:32.300Z"
"ce7ecacc-e82b-4668-8c9d-c8c878f2ff54","8","rejected","2025-05-25T10:20:14.935Z"
"ae70ce5c-3d44-4088-9877-6ea8e02e83c8","6","delivered","2025-05-24T21:07:50.179Z"
"705e9531-22fe-4a8b-aed8-f28ad31d7b40","25","accepted","2025-05-25T11:12:12.676Z"
"e81dcf42-a31b-4c79-9f69-7bd2295ade67","15","accepted","2025-05-25T08:56:55.200Z"
"d9ecc878-bc3f-4307-820a-3567347d44ce","20","with_driver","2025-05-24T23:45:32.693Z"
"5bc8f8a9-9515-4ca8-a76e-2c30410fae83","8","accepted","2025-05-25T10:11:04.433Z"
"b623044d-ece2-4aa1-b98d-77920b0e56f1","21","rejected","2025-05-25T05:31:37.930Z"
"f29ec570-aefb-4d7e-8b90-8fa4ae6eedee","15","with_driver","2025-05-25T11:09:22.014Z"
"c43a3b93-8a13-4493-be1d-0066bbb1105a","5","accepted","2025-05-25T08:41:37.950Z"
"dfea3be3-1f5c-478b-a5b3-b5489d83d0c2","14","rejected","2025-05-25T02:19:37.733Z"
"ea8c0737-3342-4975-a187-19f0fdbac184","6","rejected","2025-05-25T05:25:51.581Z"
"2cda09b1-14a5-487a-8cfb-bb88761b3c06","6","rejected","2025-05-25T02:19:03.960Z"
"8673523d-825f-45a4-a04a-f43cab11fd5e","20","with_driver","2025-05-25T06:37:04.787Z"
"f0531b97-5bd7-4279-a44c-b79a47e5c2bf","15","with_driver","2025-05-25T12:54:00.323Z"
"3c96d1c5-501f-42ae-bd13-acf6d70f53d5","18","delivered","2025-05-25T03:20:19.070Z"
"42eeac78-99be-4fb5-a60e-8da5abba221f","9","rejected","2025-05-24T21:22:48.129Z"
"0e6fade7-db87-41d7-8e79-e703da06135b","20","rejected","2025-05-25T09:40:51.956Z"
"7f89e5ee-94e2-4512-abf7-4076348f41cb","5","with_driver","2025-05-24T17:34:16.700Z"
"954ee0d3-7878-43dd-b644-ebac4e31a1a2","1","with_driver","2025-05-25T08:22:22.866Z"
"dfd3c390-19eb-47e8-9aaa-1d98c49e4b0d","17","rejected","2025-05-25T01:21:28.937Z"
"5244a049-e028-44ba-927d-764171015d0f","4","delivered","2025-05-25T06:46:29.119Z"
"85adff02-1824-41db-ac4d-7b642300e188","8","accepted","2025-05-25T02:25:27.476Z"
"421e46a2-083f-43d3-9763-219b1d8b25e1","13","delivered","2025-05-25T11:18:40.213Z"
"f7f3a69a-6336-4f4c-a60e-840bbf40637f","1","with_driver","2025-05-25T11:04:42.533Z"
"50d7d048-2d2f-4b21-8ea0-3b1871552504","14","with_driver","2025-05-24T23:30:41.387Z"
"59be65b1-b103-414e-902f-13c30065a169","20","rejected","2025-05-25T04:45:04.409Z"
"42a139be-b832-416c-ad1e-9155b89e1286","8","delivered","2025-05-24T22:56:57.905Z"
"be347023-944a-4655-b6ed-277fd99011dc","16","accepted","2025-05-25T04:38:16.292Z"
"7644d2b9-ce10-46d1-af9e-481a76580a64","16","with_driver","2025-05-25T05:07:37.411Z"
"7b92c7f0-25af-424a-86ac-215689b79bf1","25","with_driver","2025-05-25T04:45:10.456Z"
"ff48ca22-0eb7-419e-9852-4a067050434f","25","accepted","2025-05-24T23:58:40.714Z"
"5f725e98-d516-4934-9eae-7c3ef51413af","12","accepted","2025-05-24T20:20:33.129Z"
"af8d3e51-9b51-4c80-86df-c5ae845e799a","16","with_driver","2025-05-25T05:24:18.342Z"
"c9b4be12-ae7d-45ca-9173-d2eb96f1d010","24","with_driver","2025-05-24T19:18:38.955Z"
"cb68b792-c461-4dd5-b98f-7b778a2f2a9f","1","rejected","2025-05-24T22:54:38.857Z"
"15726cdc-0620-46a3-8eb8-d953fd24bc15","24","with_driver","2025-05-25T03:30:54.929Z"
"6da53eb8-28a6-4c10-bc64-68c54433dbd5","16","rejected","2025-05-24T17:48:30.473Z"
"3b0d90f1-3499-4ebd-a609-8d4d2af0488f","2","with_driver","2025-05-25T06:20:03.749Z"
"4dcad57b-2cb2-4f9e-b5a1-f9f2b2494890","1","with_driver","2025-05-24T20:48:28.755Z"
"03c4982d-4703-4843-83d0-f29f8175fba5","10","rejected","2025-05-25T09:42:29.986Z"
"eba445f5-e383-40ee-892e-ac655a8294cc","1","rejected","2025-05-25T10:35:16.829Z"
"7dd7a32c-bbff-4175-b97a-e2b7f3db8760","1","rejected","2025-05-24T14:44:45.815Z"
"c36030bd-d6cc-4e21-866c-0d69f84b25e5","21","with_driver","2025-05-24T23:20:44.037Z"
"63c4247c-2ed7-4905-9bb4-988bb16136d6","15","with_driver","2025-05-25T02:08:35.366Z"
"83adca75-b595-42db-9fdc-5fd4cb039d49","9","accepted","2025-05-25T10:55:59.528Z"
"b61e37cc-566d-4050-bcf5-80523e5c33de","20","delivered","2025-05-25T09:30:17.887Z"
"0e8febfb-18e6-4851-914b-943b3f2ca8b0","20","delivered","2025-05-24T15:47:00.028Z"
"4118712f-4f86-46e0-9d1c-30813b851c03","24","accepted","2025-05-24T18:45:15.116Z"
"c4d37b65-76a9-4841-a364-ee160a7b4908","2","accepted","2025-05-25T10:22:10.434Z"
"f5dfae6d-1ced-4e44-8bf0-ce08226565f8","24","with_driver","2025-05-24T15:22:30.890Z"
"27aa40a0-cffb-4a55-9742-e2a896dcd297","9","accepted","2025-05-25T00:07:45.836Z"
"0a945369-cef7-4e12-be27-0b11e85b487b","15","with_driver","2025-05-25T11:26:11.536Z"
"21bb2ebf-247c-4b92-b8f9-fb866e75b5b0","19","accepted","2025-05-25T09:23:41.602Z"
"22c8abfe-3c25-43bb-9279-f59b9286ecc9","8","accepted","2025-05-25T03:47:54.389Z"
"878fb27f-1618-431d-85df-3ce038310bea","23","rejected","2025-05-24T19:18:04.188Z"
"d3ebaa28-a28a-4e35-9125-99bd28d09d98","25","rejected","2025-05-24T16:12:34.417Z"
"7f548d65-93b6-48ee-9df2-5f53006bc313","2","delivered","2025-05-24T23:46:05.039Z"
"0a0b37df-3198-4705-b213-d034f6aecfbe","6","delivered","2025-05-24T15:53:20.936Z"
"11b43fac-aabe-425d-b1b7-8115d02e397e","17","delivered","2025-05-25T08:50:13.052Z"
"41d4e34f-df97-48bd-b5a1-b85d203a1d07","17","delivered","2025-05-25T03:18:45.172Z"
"8ae9199b-84d7-4ebf-8f0e-7c0b8e5c5ac9","15","accepted","2025-05-24T13:45:23.223Z"
"f8939a61-c3be-4f03-baeb-71baeebd99ed","23","delivered","2025-05-24T15:09:56.612Z"
"f7885e87-1661-4539-8d0e-a340177a8218","15","delivered","2025-05-24T17:45:54.795Z"
"93a012f0-bc6f-4b48-962a-527688421bd4","7","rejected","2025-05-25T09:44:16.931Z"
"29ffbb22-5e5e-4ce3-ad53-e4028f8e0c0d","21","rejected","2025-05-24T20:55:36.885Z"
"8af70de7-82a1-4812-be2a-88657bcb2d13","17","delivered","2025-05-25T08:58:55.086Z"
"418bf5ea-418e-4709-9ebf-087bd0da0688","2","delivered","2025-05-25T09:54:13.080Z"
"2f0e4c7c-b5f2-4af8-81d5-20c0ece82389","20","accepted","2025-05-24T20:30:51.005Z"
"d1a5050c-f98e-4935-a977-fced2c87b26c","21","rejected","2025-05-25T10:24:03.503Z"
"74f7f0cc-3765-419c-a3d2-31c1a7349ac9","9","delivered","2025-05-25T00:27:05.665Z"
"3f7325a2-61c8-4e75-bed4-a137c7020d48","17","accepted","2025-05-25T02:23:50.955Z"
"62977847-cbf4-49f3-a3b9-4459e5138d6e","26","with_driver","2025-05-25T00:14:48.183Z"
"32dbd0f2-05a7-4c9c-9674-c86dc5efb99a","8","with_driver","2025-05-24T19:05:41.312Z"
"04934577-c191-4cbf-b9c8-78f4f8486e44","6","accepted","2025-05-24T20:04:55.698Z"
"9881aa66-920b-433b-9bff-b9e9b493fbb9","25","delivered","2025-05-25T02:13:54.032Z"
"b407e6d9-cd57-4726-b8ca-b4782c663376","5","rejected","2025-05-24T18:14:41.422Z"
"63d78033-4dc8-46d1-bd70-ec928f4cf360","14","accepted","2025-05-24T19:07:42.690Z"
"5170dd18-e308-4cb7-8ebf-1c1e52fde825","9","accepted","2025-05-24T15:11:30.264Z"
"6c6be11f-ae5b-4b82-9ce8-e5bed70b1c1d","21","delivered","2025-05-25T13:05:47.951Z"
"2ed5d48b-e409-4611-ade1-08c8953e53ee","7","accepted","2025-05-25T02:04:19.763Z"
"a76c973d-5672-4d24-b64f-b7fd28d2df8d","13","accepted","2025-05-25T11:35:51.419Z"
"4019e061-308e-4c68-821e-31c62a9f58c7","8","rejected","2025-05-24T20:30:42.186Z"
"69201358-f81e-4cae-b394-25d2924e752c","7","accepted","2025-05-24T16:52:14.358Z"
"54bebee9-9b8d-449c-acdb-a6167fb87a05","6","accepted","2025-05-24T18:45:02.921Z"
"a1118734-e1f9-4c7a-b044-11b4df8cd353","24","accepted","2025-05-24T15:16:48.045Z"
"5ea8b1dd-d413-4ff8-9049-5792b2c529c6","6","with_driver","2025-05-25T05:07:31.075Z"
"b6f62cec-6fa1-477b-85c1-5fafe78ce119","11","accepted","2025-05-25T05:33:38.382Z"
"1eac0002-5034-4068-b708-379063236adb","1","rejected","2025-05-24T23:52:26.848Z"
"cfcceaae-7311-4dfa-8a7b-277cd9f8aa66","14","accepted","2025-05-25T05:56:09.379Z"
"0b292692-8cc6-410a-8dfe-05cfed6ac5bc","25","rejected","2025-05-24T21:06:40.417Z"
"ddc0d5dc-17c7-41f2-b1a1-b086db537f49","19","accepted","2025-05-24T19:19:44.337Z"
"f3dd9565-e5fb-4aa8-b9be-73526fa3577d","5","with_driver","2025-05-25T03:00:39.174Z"
"c1010546-f32e-411d-8b5d-8427a5d5c2b8","8","rejected","2025-05-24T16:35:08.339Z"
"c7191da4-e23e-4195-8401-845543485c64","9","delivered","2025-05-24T21:43:36.378Z"
"0cbf5100-d5d9-4d20-9822-d35a9ecc81d8","17","accepted","2025-05-24T20:50:18.749Z"
"56bd6b7c-08cb-42de-b027-91e8768b86c8","19","rejected","2025-05-24T18:58:31.353Z"
"2020bbd9-1c31-4ab2-8b8a-83078d3e24eb","14","accepted","2025-05-24T13:12:15.743Z"
"e2d125da-822c-46b7-9f24-8c3cbe30dd0e","25","rejected","2025-05-25T10:06:02.759Z"
"d360fa00-23a6-40a2-ac87-1f78c13258fb","3","delivered","2025-05-25T09:50:41.791Z"
"a39f1c4c-133f-42ae-8137-2a3c9a0404c1","13","with_driver","2025-05-24T14:53:55.260Z"
"0774c228-20a6-42de-a976-bd2b86026490","9","accepted","2025-05-25T09:08:35.181Z"
"4cb03b89-4ba4-4237-8745-ea60add17fa2","20","delivered","2025-05-24T18:56:15.473Z"
"04862e67-0336-4bdb-8b5c-665664d0f47e","1","with_driver","2025-05-24T19:15:30.264Z"
"5652b0d7-2ec3-45e7-a4f4-f7f1dacdce92","14","accepted","2025-05-24T13:08:00.947Z"
"dcc2c245-b094-4ead-94bc-9ce7cd09d6d8","24","accepted","2025-05-25T01:50:57.691Z"
"bced0664-9bfb-44ca-aeac-04dd3608b843","24","rejected","2025-05-25T02:51:08.992Z"
"7a6b4ebf-8c86-41d9-9035-3c33fd67d99e","18","with_driver","2025-05-24T16:24:30.809Z"
"cc35e12c-a133-4a08-81e3-8b41bac9743c","10","delivered","2025-05-25T02:16:56.274Z"
"2793b8b9-8bbd-4958-bd16-7d3ac98cf5fc","13","with_driver","2025-05-25T05:13:49.589Z"
"b069f960-2150-4cdc-bf74-16c8d6bc0d2c","14","delivered","2025-05-25T01:39:15.427Z"
"e4eef5c6-e6d0-428c-9bb0-ab1f5d59d137","11","rejected","2025-05-25T05:43:42.022Z"
"8719943c-74ba-460a-88da-4f46864118b7","13","rejected","2025-05-25T01:26:00.911Z"
"6dc4d089-2a69-48fb-878c-40d95cb07321","6","with_driver","2025-05-25T00:25:54.457Z"
"86598620-33c3-48e0-95bb-81bbc9c1cab5","7","delivered","2025-05-25T11:01:48.628Z"
