order_id,internal_id,customer_id,store_id,store_name_ar,store_name_en,internal_store_id,driver_id,order_details_text,amount,created_at,payment_method,orders_type,location_latitude,location_longitude,delivery_fee,coupon_code,completed_at,delivery_duration,related_rating
"75a11068-a143-4df0-add2-ecc00a210562","1492","13","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","1","كلاهما سيارة احب.","587533.28","2025-05-24T11:32:04.832Z","cach","NULL","33.458805940000005","36.264109499999996","18.806036699152383","iANkXIATuBzEog","2025-05-24T20:18:40.159Z","25","4"
"59c6186c-58a5-47ac-8409-cb267bdecb4a","1495","5","35dbeac5-b0a9-4136-8bc9-281fd6d9d5b7","بقالة","بيت","4","8","أفتقد سن أخسر جرس المسالك ألم.","324730.62","2025-05-24T18:35:48.127Z","cach","delivery","33.52955519","36.20745874","12.184333042255126","oGsaHwD","2025-05-24T00:23:38.069Z","17","4"
"a151e5e5-6506-4c8f-a8e1-42a6ecd3b319","1516","16","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","7","جوية يدق يستخدم يدفع حضن يأتي صورة ماء يستخدم.","131447.32","2025-05-24T05:32:34.877Z","wallet_and_online","delivery","33.54191377","36.218902","10.69277787924279","wbJhXfEu","2025-05-24T06:04:03.718Z","42","4"
"73648ae8-1a3d-4fd2-bfc8-91470eb69476","1525","5","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","10","جهد يسامح نفسه يتدحرج أفضل الأكثر ضجة مثل.","740369.64","2025-05-23T20:56:50.787Z","wallet_and_online","take_away","33.5282326","36.2885803","12.701307356476743","LzNvZRMtZQum","2025-05-24T05:58:17.872Z","55","5"
"4e398615-cd57-47aa-aba1-25f7494623a7","1528","9","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","7","صغير مظلمة باهظ صلب مسرح أعترف.","696011.16","2025-05-23T22:18:06.252Z","online","delivery","33.49877048","36.28444156","15.059965558027905","pMSmiTd","2025-05-24T09:13:01.601Z","29","5"
"fb3038af-ca5c-48cf-93ab-42ec5689f513","1529","16","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","1","أفضل أقدر أن نشأ صيف اجد إنها موافق سنشتاق أغطي.","145203.33","2025-05-24T08:48:10.648Z","online","delivery","33.48682945","36.283127300000004","19.104443027555263","BQBprcet","2025-05-24T08:36:22.337Z","26","3"
"1f28309c-f175-419d-933c-7adc02a93cab","1530","19","a404fc3d-dc50-41fa-afcc-066e0811a522","أحذية","مجوهرات","7","8","ذراع الريح ثالاسانوس الإحسان النزاع باهظ.","549040.17","2025-05-24T16:53:36.971Z","online","NULL","33.52559433","36.319691320000004","17.523690066026482","oGsaHwD","2025-05-23T22:18:28.247Z","42","5"
"bab1fa3f-7b89-4430-a090-43d66137a17c","1534","17","35dbeac5-b0a9-4136-8bc9-281fd6d9d5b7","بقالة","بيت","4","4","ينام لحية مسرح مهد اليقظة سبورة نشأ غالباً.","30005.42","2025-05-24T02:33:59.375Z","wallet_and_online","take_away","33.49768944","36.331936150000004","7.025066931998133","pvffpatCwLZe","2025-05-23T21:58:48.451Z","22","3"
"d6ff171e-7d71-4513-8e61-2608cd0a8a59","1535","17","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","2","مرسوم أذن المرسول يكون انهم منطقة حزين مبروك.","175918.57","2025-05-23T21:18:22.971Z","wallet_and_online","take_away","33.52239514","36.26015872","14.426787435066235","ChNpTgCsqzzxCv","2025-05-24T13:41:35.816Z","14","4"
"8ddebfba-830d-4a0b-a333-2a6aedf57f1e","1541","20","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","8","السترة الكل الوادي يساعد.","916912.65","2025-05-24T12:08:45.396Z","online","delivery","33.46470737","36.292921070000006","18.12798715462589","pvffpatCwLZe","2025-05-24T17:11:20.312Z","48","2"
"b3452f9e-0e63-42a2-b491-d371449b51fa","1543","11","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","3","ماهر صداقة مستمع مهارات انهم بجوار نقود تذوق اقود استراحة.","343676.44","2025-05-24T00:03:39.819Z","wallet_and_online","NULL","33.464887399999995","36.29103412","7.751406141791454","wbJhXfEu","2025-05-24T18:53:57.208Z","21","4"
"4b5c0056-6987-4d50-a8a5-595b1ef74852","1552","12","35dbeac5-b0a9-4136-8bc9-281fd6d9d5b7","بقالة","بيت","4","3","سأشرح مستقر يكتسب دولة تعرُّف كرمة خشن مؤلف ألفت.","752013.37","2025-05-24T11:01:59.600Z","cach","delivery","33.51602895","36.29793079","11.02214481139115","wbJhXfEu","2025-05-24T20:03:53.635Z","37","4"
"50bdff2a-8964-4a13-9793-770fba158c01","1553","16","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","6","صوت زحف الدير واع بسرعة ادافع.","626880.28","2025-05-24T15:50:55.404Z","wallet","delivery","33.48111417","36.32995707","13.558318795183466","SPDWHurIluYJ","2025-05-24T09:21:43.435Z","47","1"
"9a14b87a-cf6e-4b12-a1a2-a2457e38b92a","1556","11","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","2","ألم الحقيقة الريح فشيأ يأسر عجز ذهبي نَسِيج.","164145.4","2025-05-24T10:46:03.061Z","online","NULL","33.48930246","36.28944159","11.00775177480953","oJiJmUDCJBt","2025-05-24T17:35:52.671Z","57","2"
"03c29002-47e2-4e8a-96b7-fd1b14885ffc","1558","12","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","8","ثقافة سأخبرك بوق مخترع مخزون شعر المنشئ.","41770.28","2025-05-24T09:56:47.609Z","online","NULL","33.4905528","36.26297639","9.437577533077611","BQBprcet","2025-05-24T06:24:05.529Z","60","4"
"172c89e2-64c6-42b6-b209-a5968ff39abf","1559","2","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","1","شمس الثعالب ويل أحب صبرا أفضل التي أساس تاج.","56108.04","2025-05-24T12:10:09.326Z","wallet_and_cach","take_away","33.4694055","36.25812219","10.55236067597841","iANkXIATuBzEog","2025-05-24T11:48:05.064Z","36","5"
"5610f0f1-d16c-45d8-981b-f75e4a406841","1566","18","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","2","للرفض أدافع الجنون الماء حسنة قَوس.","879788.05","2025-05-24T03:01:02.720Z","cach","NULL","33.51996752","36.31187035","17.321964101490078","iANkXIATuBzEog","2025-05-24T20:37:23.717Z","29","5"
"2284aaab-69cf-47be-96c0-11753475a522","1567","7","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","9","المشي يسامح السرج المسرح.","115188.68","2025-05-23T22:42:32.947Z","wallet_and_cach","delivery","33.49316154","36.20912293","6.662742506553535","SPDWHurIluYJ","2025-05-24T13:44:45.771Z","46","4"
"1f64fd83-6b25-4c31-901f-e649657af36f","1573","5","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","9","بدأت القيء تدريبات نسر يتبنى ارباح.","159080.94","2025-05-23T22:07:53.298Z","online","delivery","33.52119551","36.239740929999996","18.18201690071342","ChNpTgCsqzzxCv","2025-05-24T12:20:08.268Z","51","1"
"63c7746c-fb24-4cfd-b071-401c42a7cd4e","1575","7","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","9","نَسِيج تعتاد الخصم خفض سيل كرامة.","861905.93","2025-05-24T03:14:47.161Z","wallet_and_online","NULL","33.498927789999996","36.26771557","6.366284795371931","pvffpatCwLZe","2025-05-24T00:13:32.180Z","25","4"
"603f2404-0a16-463b-b14c-1a58ca4fdc90","1580","12","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","5","يحل ركن أعمى بلدة انتصار نقود باستمرار يأسر سأخبرك.","143718.83","2025-05-23T23:27:53.715Z","wallet","NULL","33.48583689","36.25610104","16.98095193175015","pvffpatCwLZe","2025-05-24T03:41:51.229Z","57","3"
"3e04efca-c2c1-43b9-992a-017309cfb38d","1587","7","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","3","لك عصفور عشر سرور مكان الموجة الجانبين هواء لطيف.","452018.08","2025-05-23T22:28:10.449Z","wallet_and_cach","delivery","33.51848755","36.23502743","11.678841608267323","SPDWHurIluYJ","2025-05-24T19:04:45.547Z","25","1"
"aa24bad1-d73d-4e27-99c0-006076f911c8","1590","5","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","3","ل كارثة بطريقة يرتقع صدقة نكون صريح.","862737.52","2025-05-24T04:54:44.940Z","cach","take_away","33.47972857","36.33471768","17.977899058334955","pvffpatCwLZe","2025-05-23T21:40:14.372Z","17","2"
"1d8e779c-1312-4a93-b5f6-4ce3784cff55","1595","9","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","4","تواصل آمل الرقص كيف تدوس ممتع أحضر معتاد حقا الريح.","890196.3","2025-05-24T18:54:22.088Z","cach","take_away","33.473806370000005","36.26884309","15.287223110825563","oGsaHwD","2025-05-24T03:40:56.147Z","56","3"
"fc374fb7-82af-47c9-a30a-50f953cdf5a0","1597","19","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","4","مشهور وسعنا عمر الجانبين أَخَّاذ.","999730.36","2025-05-24T20:38:59.015Z","wallet_and_cach","take_away","33.45634709","36.29038907","9.915616977090496","oJiJmUDCJBt","2025-05-24T18:46:15.391Z","59","2"
"d9a07706-84f1-44c4-83e8-50c23f1d4ab0","1608","20","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","5","و حسنًا إعجاب.","507956.72","2025-05-24T18:29:00.254Z","online","NULL","33.50390117","36.28882214","7.873450623478557","iANkXIATuBzEog","2025-05-24T18:39:39.767Z","25","5"
"156a8227-189e-46cf-9878-aa1f5a53e7c7","1610","15","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","7","هنا ينام يمارس الجميع الجميع جاذبية.","28523.63","2025-05-24T15:32:56.742Z","wallet","NULL","33.50899143","36.34987014","5.806761690813275","pMSmiTd","2025-05-24T07:34:19.384Z","32","3"
"f7da7f51-f8c1-4a9e-8882-aac4b700a24b","1612","12","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","7","يفصل سلام متأخر ثابت أنمو طاولة انعش ضد الذي.","583717.81","2025-05-24T06:43:58.828Z","wallet_and_online","delivery","33.4718527","36.328207400000004","17.197529285646162","oGsaHwD","2025-05-24T00:13:16.939Z","38","3"
"ccdaed3b-5cd1-4e79-bbd9-34852c7327b3","1613","20","f941de96-bc41-427c-b70d-5403e7b4bd0d","أحذية","حواسيب","9","7","ما تملق فيما متى مشهد.","861473.62","2025-05-23T21:49:58.348Z","wallet","delivery","33.5163401","36.30928727","16.51540922059511","pMSmiTd","2025-05-24T11:59:07.988Z","12","4"
"1a63e290-fd1e-4d11-905f-0ef5c40440f7","1614","14","ea18a486-c091-47e5-b1ea-294adf097bf3","إلكترونيات","رضع","3","7","جاذبية مهجور أطلق جهاز.","319210.01","2025-05-24T18:47:53.833Z","wallet","take_away","33.45940187","36.32369399","11.533585240933693","BQBprcet","2025-05-24T12:10:43.399Z","38","3"
"d91fb2f9-c9f1-4518-8284-e40572b00509","1617","6","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","8","بلدة يأخذ فيما مراعاة المد زعتر مال خيار يبعد.","318023.65","2025-05-23T21:16:59.209Z","cach","delivery","33.52174618","36.26252641","9.984203359951653","pMSmiTd","2025-05-24T04:23:25.761Z","29","4"
"1a3e8c0f-ae90-4b5a-b78e-b31baab579c1","1618","17","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","9","اعتدال للرفض المسرح لذا الجنون.","874652.37","2025-05-24T02:30:17.131Z","wallet_and_cach","NULL","33.5327878","36.212783949999995","10.073838825219596","SPDWHurIluYJ","2025-05-24T04:03:07.359Z","39","1"
"3231593d-4374-401f-80e5-ce9d95afc3cb","1627","16","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","10","غداً العائلة مؤلف سمحت.","296407.62","2025-05-24T08:30:03.203Z","wallet","delivery","33.45787436","36.31342798","11.525597105756532","SPDWHurIluYJ","2025-05-24T00:03:45.700Z","41","3"
"3b0eb33a-3cd2-496c-96d8-f05566a4e76d","1633","19","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","1","جهد طريق واحد كارثة صحيح.","662305.71","2025-05-24T07:41:18.515Z","cach","NULL","33.4764979","36.23358501","13.572626490797779","oGsaHwD","2025-05-24T00:01:22.547Z","35","5"
"042cb85e-2c37-4ae0-8589-ce9926150e61","1634","6","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","6","إبعاد يقي شروط خزانة حامض تدريبات مال يسلم اجد.","168451.44","2025-05-24T11:34:28.804Z","wallet_and_online","take_away","33.4906528","36.28180702","12.772534990048676","LzNvZRMtZQum","2025-05-24T06:42:43.312Z","28","5"
"829b2c99-a7d1-442e-9b58-c922861b1bb7","1643","15","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","9","العزلة عباس ثالاسانوس كرامة كان.","364094.2","2025-05-24T18:19:42.135Z","wallet_and_online","delivery","33.52739905","36.22066246","12.219631337202175","LzNvZRMtZQum","2025-05-24T20:10:59.834Z","47","3"
"eda9574d-83ac-4d91-8ae6-0b2af70da108","1644","2","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","6","مربع احصل إبعاد اقرر جيد صيف يقرر متساوي.","461610.96","2025-05-24T15:38:37.474Z","online","NULL","33.505621569999995","36.34879153","8.797518968383029","wbJhXfEu","2025-05-24T07:30:27.706Z","30","2"
"6b806e1c-efff-418a-b61f-422bb586a97e","1647","6","a404fc3d-dc50-41fa-afcc-066e0811a522","أحذية","مجوهرات","7","7","عصفور أسلم حر ظل كثيرة يسلم.","258220.44","2025-05-24T00:27:46.587Z","wallet_and_online","delivery","33.459649490000004","36.23210036","12.441733901806197","pMSmiTd","2025-05-24T06:51:13.816Z","51","4"
"1a42466f-9028-4892-82bb-92af5b09c05b","1651","10","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","2","مصطنع سرور شاهد قوة الموسم اخذت خجول.","716906.39","2025-05-24T17:40:54.547Z","cach","delivery","33.48883563","36.21477385","11.235449136763371","iANkXIATuBzEog","2025-05-24T02:13:16.782Z","42","2"
"0807b0d9-2d04-4985-a1c4-657399546221","1658","5","d3e77525-4d4c-4593-a809-61939d7427c0","بقالة","صناعة","23","10","جيد قطة ربيع أكون أساس الإحسان حلها.","234468.81","2025-05-24T18:25:38.256Z","wallet_and_online","take_away","33.5087682","36.24277565","16.823658088302746","oGsaHwD","2025-05-24T08:30:07.383Z","22","1"
"96bfa6e4-7933-4a36-aa8d-07c0ae75b860","1684","20","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","4","وذلك المجلد أقترح عشاء كنز منتصف مواطنة أحمل رقبة.","588525.84","2025-05-24T15:24:10.099Z","wallet","delivery","33.52826866","36.23668667","13.090092285558912","pvffpatCwLZe","2025-05-24T20:09:43.161Z","50","5"
"670e6fc2-3db6-45ce-9896-68cbe6e57f96","1685","6","7212729d-a5e9-4300-95d0-b2d40c4c0fd2","حديقة","أدوات","11","3","متساوي يساعد الوصول ملكنا ايام عزيزي شروط.","555729.48","2025-05-24T19:00:17.096Z","cach","NULL","33.49591554","36.29405748","10.0563317616669","pMSmiTd","2025-05-24T03:53:05.355Z","18","4"
"84863b5d-cb83-4c58-aee7-c92f14f060b0","1688","4","ea18a486-c091-47e5-b1ea-294adf097bf3","إلكترونيات","رضع","3","4","ضد اخترت اخماد.","990644.84","2025-05-23T23:59:01.466Z","wallet_and_cach","NULL","33.451716430000005","36.27012052","15.43190484121536","iANkXIATuBzEog","2025-05-24T12:39:42.830Z","35","2"
"d6dae4aa-2687-491d-b4d1-02eb81e457ce","1691","17","7212729d-a5e9-4300-95d0-b2d40c4c0fd2","حديقة","أدوات","11","1","يفصل مقبول تماثيل نجحت جيد زجاجة متطوع يحب.","532011.58","2025-05-24T07:36:47.047Z","cach","NULL","33.45372069","36.248133120000006","7.048033542154302","pvffpatCwLZe","2025-05-24T19:33:17.306Z","47","4"
"f488780d-0faa-4706-b5da-47836313d593","1699","3","f941de96-bc41-427c-b70d-5403e7b4bd0d","أحذية","حواسيب","9","7","الشاعر فقير وميض.","982326.07","2025-05-23T23:33:14.297Z","cach","take_away","33.51683864","36.27023795","11.423629258427017","oGsaHwD","2025-05-24T03:37:10.364Z","56","5"
"ff90f876-d43e-4505-b1b9-d06836b3d626","1701","11","2837deca-452d-4bb5-bbe9-41f451b2a550","كتب","إلكترونيات","14","2","تأكيد حتى فاجأ أعمى مجال بكثرة السجلات ينمو.","780149.44","2025-05-24T01:56:31.651Z","wallet","take_away","33.48714925","36.25510318","16.104315654533842","ChNpTgCsqzzxCv","2025-05-24T19:13:11.527Z","34","1"
"1b7b1e1c-87de-43a0-aaa4-90b42f8aee7f","1706","15","f76d6d36-cc00-4bf7-b018-1ae32ac9b182","حديقة","مجوهرات","12","5","تدريبات آمل يحفظ مساء شمس نستنتج الماء ساحقة حساب مضيف.","420861.25","2025-05-24T03:51:02.570Z","cach","delivery","33.51734003","36.26992192","15.994301585836668","LzNvZRMtZQum","2025-05-24T16:43:06.984Z","37","2"
"a1aa240f-8d08-44eb-9847-b5a1786b7d3a","1707","4","b29fe0d3-f0f6-4ec2-a43f-c7ed36d551f0","حواسيب","حديقة","13","1","خطأ يساعد ثلاثون نفسها منحنى نجحت شخص أطلق يتعقب عقل.","131673.33","2025-05-24T08:22:33.163Z","cach","NULL","33.51211353","36.264553649999996","5.647726825578053","SPDWHurIluYJ","2025-05-24T19:25:50.961Z","14","5"
"9a4fed30-2404-4be6-b0f9-bb959277d43c","1708","18","cb0d7408-04ea-49a2-adc9-b746cf22953a","رضع","أطفال","21","4","ثابت تماثيل جميع.","813020.27","2025-05-24T10:49:46.505Z","online","NULL","33.45992473","36.27040086","12.682607148526895","iANkXIATuBzEog","2025-05-24T19:06:36.019Z","55","3"
"e1a21118-babc-4eac-b48b-922d5225c500","1713","19","35dbeac5-b0a9-4136-8bc9-281fd6d9d5b7","بقالة","بيت","4","2","أجبر مرات مرحبًا ثلاثة ليونة أحد ينظف ربيع حجاب.","707913.08","2025-05-24T16:51:04.922Z","wallet_and_online","take_away","33.5140605","36.28920922","17.05150604846056","oGsaHwD","2025-05-24T00:38:29.382Z","55","5"
"393f51fb-3079-42a6-80df-49a3caef5101","1719","4","2837deca-452d-4bb5-bbe9-41f451b2a550","كتب","إلكترونيات","14","9","البقية يجب فوق يهرب يلمس قديم يدفع.","767381.43","2025-05-24T19:18:49.196Z","wallet_and_cach","delivery","33.520511889999995","36.29436615","15.103679663802883","ChNpTgCsqzzxCv","2025-05-24T08:54:36.295Z","16","1"
"a8a6ee6d-3e40-4383-91ec-cfa1f023d604","1722","7","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","8","اغادر فاجأ أقسم.","698242.47","2025-05-24T00:52:16.634Z","wallet","take_away","33.5274917","36.3417243","9.547280946761822","wbJhXfEu","2025-05-24T12:35:28.342Z","20","5"
"ea23bd15-c8ad-4d42-9aca-f235b93d1d1d","1726","1","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","8","يتحقق صلب صداقة أسود فضة آلام السرج يقام المعجل.","168876.9","2025-05-24T12:44:04.387Z","cach","delivery","33.50951201","36.31935751","19.153994676633385","ChNpTgCsqzzxCv","2025-05-24T09:41:43.721Z","60","1"
"7e41bc8b-1a42-4c6d-8997-58264e91be8a","1732","7","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","1","ملائم مريح الجناح سماء أحمل شاب معركة ادافع.","987338.44","2025-05-24T10:59:18.559Z","wallet_and_cach","take_away","33.49298949","36.3062573","15.42246113029446","iANkXIATuBzEog","2025-05-23T21:31:33.885Z","55","5"
"4edd0da2-5c4f-4e00-866b-d8a953fb447e","1733","1","e5285a26-34ee-4f09-bfde-3d0289bc51b8","جمال","بيت","24","10","ماذا الجانبين كرمة.","42012.86","2025-05-24T02:39:20.468Z","wallet","take_away","33.483500920000004","36.20339948","15.284772881933375","pvffpatCwLZe","2025-05-24T20:19:24.975Z","38","5"
"ef78a89b-4ac1-495f-b3fe-a7c119227ecb","1734","15","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","9","واحد عشاء اتحداك حب.","386549.8","2025-05-24T17:12:43.785Z","cach","take_away","33.52646746","36.2700594","17.570462256255063","iANkXIATuBzEog","2025-05-24T11:07:22.411Z","10","5"
"dd2e4cb0-922d-4836-af07-2dd6a8d4d860","1738","20","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","7","متطوع مزيج ديكور آتي عليه.","43218.64","2025-05-24T02:35:44.637Z","online","NULL","33.49098333","36.23190249","15.14565226382005","LzNvZRMtZQum","2025-05-23T23:01:37.915Z","20","5"
"70a3a49f-ccf6-4d2d-8774-56392109dae3","1740","15","daaa03bd-d893-41eb-b301-6db5a6886fc0","جمال","بيت","2","8","يفتح يجب النفخ جمال اقرر نشط أميل استراحة صبرا.","323493.3","2025-05-24T19:20:44.581Z","cach","take_away","33.49387045","36.23664051","18.937577926998397","oJiJmUDCJBt","2025-05-24T04:55:47.331Z","12","3"
"66c206ef-496c-4a26-b18f-6138d9fa54bb","1746","7","dbcf5f9e-dfe8-4e8e-81a5-86de42c78672","أدوات","صناعة","22","8","الحال أخيرا مبروك جاذبية متأثر اقتراح يفحص مشرق.","659149.35","2025-05-23T22:12:08.683Z","wallet_and_cach","delivery","33.49209028","36.23940913","18.1815372198638","ChNpTgCsqzzxCv","2025-05-24T18:32:25.445Z","21","2"
"29df8271-67d0-4f02-83c7-43cde181b225","1762","5","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","4","عاصف عضوية كنيس لكم طريق الملابس.","140603.56","2025-05-24T14:04:17.409Z","wallet_and_online","NULL","33.478250939999995","36.277613099999996","15.274156904239584","BQBprcet","2025-05-24T03:00:34.549Z","43","2"
"85dc03ae-1e56-4bd9-93a5-ed8c0588b746","1766","16","e3fc9b0a-2417-46a1-beed-a6fc5f56a920","صناعة","في الهواء الطلق","18","3","المحيط يتردد أعلق واع اقود متشوق معتاد.","489920.09","2025-05-24T02:18:05.426Z","wallet_and_cach","delivery","33.4961778","36.24530843","12.888047353496027","oJiJmUDCJBt","2025-05-24T09:31:25.804Z","23","3"
"90df1f6a-d012-4a44-99ad-04b26bab21c3","1777","13","5b2f58a1-7ca1-4ce5-928e-46d792585d82","رضع","صحة","6","9","صدر يفصل يفضل علاج مِرفَق اغادر محبوب يحل اضع الرافض.","790012.6","2025-05-24T06:58:25.501Z","wallet_and_cach","take_away","33.53747947","36.29120475","19.75431989707018","wbJhXfEu","2025-05-24T01:45:24.740Z","58","5"
"16b8fdaa-83ff-4c15-8a2c-b3037f36a23a","1788","20","c290e594-7a15-4961-ac03-bee80f2f8840","كتب","السيارات","26","10","قيد مِرفَق اسم رقبة يكون مجمع عن.","700663.97","2025-05-24T15:08:20.795Z","wallet","NULL","33.54685896","36.29050326","8.589408497044769","wbJhXfEu","2025-05-24T11:37:24.468Z","11","5"
"bafe22fa-bb9c-4981-9edc-8964322c19c6","1795","16","a4a7b231-eba0-41ca-90d4-b08afddc5850","أحذية","حديقة","19","2","هذا بوق منحن نقود اخماد مرات يرتفع.","474519.53","2025-05-24T04:47:41.223Z","cach","take_away","33.50745682","36.2276817","19.07292897911355","pvffpatCwLZe","2025-05-24T17:35:37.283Z","12","2"
"0da352e8-2548-4a2a-b4ea-c29c950e3975","1797","6","fc0f2d72-4773-49b3-9b1d-9e038a1e3673","أغراض رياضية","بقالة","16","5","إليك الغرفة عصا مكعب.","107480.56","2025-05-24T00:45:46.291Z","online","take_away","33.50397926","36.266132569999996","6.7261639221743925","oJiJmUDCJBt","2025-05-24T08:49:58.477Z","34","3"
"d9bbcf65-2a31-4665-bc9a-d1dc41e0b77f","1801","14","e00d7e9f-f192-4289-bad8-bb5f1cba753e","رضع","إلكترونيات","10","1","ديون تذوق رماد التفاضل امراء الموجة هي.","31786.11","2025-05-24T00:23:08.463Z","cach","NULL","33.517037460000005","36.23343138","9.492787392142478","ChNpTgCsqzzxCv","2025-05-24T03:26:07.377Z","11","3"
"c3a92d72-f847-43cd-ab2b-d69db892956f","1802","6","c3a3e937-f175-48b4-8cf5-faeaaf454161","حواسيب","أطفال","25","3","جَذّاب لذلك الفائز أميل واسع غالباً.","517905","2025-05-24T03:19:06.976Z","cach","take_away","33.45972793","36.2800866","10.09689077930263","oGsaHwD","2025-05-23T23:10:21.278Z","34","1"
"3d85eb88-190b-42fe-b9cb-31039cfa622c","1808","19","7212729d-a5e9-4300-95d0-b2d40c4c0fd2","حديقة","أدوات","11","2","عفوية ثابت كان يرتجف ذلك جمع آمل أب الوادي.","941901.4","2025-05-24T10:00:49.682Z","cach","NULL","33.53334385","36.22246403","18.889169417074235","ChNpTgCsqzzxCv","2025-05-24T03:42:38.823Z","19","3"
"6f7c97b5-f4de-4435-b943-01a12eedf926","1816","5","192aa7a5-3e7c-4d55-ba42-b2658a889653","مجوهرات","حديقة","15","1","المقصود الجسم معظم ركن.","96280.19","2025-05-24T16:48:08.854Z","online","take_away","33.526953410000004","36.20209692","8.635390536583818","LzNvZRMtZQum","2025-05-24T05:27:01.896Z","18","3"
"b08f7aa8-0203-4337-b011-e88f773843ff","1818","14","32be280e-4053-46e7-aa6f-435067c12675","كتب","صحة","20","5","الرقص لك برونز طاولة حزين.","452406.56","2025-05-24T11:13:54.524Z","wallet_and_cach","delivery","33.48059489","36.21981232","17.849798481118913","iANkXIATuBzEog","2025-05-24T04:11:47.362Z","32","4"
"6dc3bb28-5132-420b-a6c9-38dabc22cc99","1824","8","32be280e-4053-46e7-aa6f-435067c12675","كتب","صحة","20","2","يحضر مبتذلة مثل يحذب الموسم لطيف العنكبوت تجريبي ادافع اليقظة.","615200.28","2025-05-24T18:29:26.168Z","online","NULL","33.51390148","36.23398632","9.049988322731824","iANkXIATuBzEog","2025-05-24T16:14:36.140Z","18","2"
"96939595-a854-447c-a104-d980369c4cdf","1827","10","ea18a486-c091-47e5-b1ea-294adf097bf3","إلكترونيات","رضع","3","1","ركن يحذب حر أو.","317702.92","2025-05-24T01:14:57.214Z","online","delivery","33.45209819","36.285463920000005","12.790426649401521","BQBprcet","2025-05-24T20:36:57.651Z","38","2"
"67acbbae-80ca-4ba3-b27a-4704d562924e","1833","4","cae932bc-3304-464c-8184-78cbab1f3d1f","صحة","ألعاب","5","2","دواء نعل منتج حسنة لا الثعالب هذا المدفأة.","987987.13","2025-05-24T14:03:46.711Z","online","delivery","33.54326109","36.27669146","9.736663569699829","oGsaHwD","2025-05-24T12:19:02.517Z","39","5"
"1271a4a7-b546-4506-afcb-e1e4ed1f737f","1834","20","d099223a-610f-4ece-988c-a907be868339","أطفال","أطفال","17","7","بلدة نسر أخضر العزلة خزان سيارة عفوية عباس خيره متع.","74155.44","2025-05-24T18:32:50.351Z","wallet","NULL","33.54714057","36.30347671","6.821093235047905","wbJhXfEu","2025-05-24T06:13:27.688Z","55","3"
